"source_file","source_path","source_bucket","script","dataset","file_label","is_curve","curve_mode","baseline_only","baseline_mode","baseline_group_key","summary_order","drop_curve_first","sample_count","recomp_ratio","suffix_len","metric","method","value","qaw_ratio_min","qaw_ratio_max","qaw_ratio_step","qaw_ratio_fixed","suffix_len_min","suffix_len_max","suffix_len_step"
"202604162109_0416_suffix_curve_musique_b.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162109_0416_suffix_curve_musique_b.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_b",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_ttft_s","full_reuse",1.05204819058,NA,NA,NA,0.7,0,32,8
"202604162109_0416_suffix_curve_musique_b.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162109_0416_suffix_curve_musique_b.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_b",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_ttft_s","kv_diff",NA,NA,NA,NA,0.7,0,32,8
"202604162109_0416_suffix_curve_musique_b.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162109_0416_suffix_curve_musique_b.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_b",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_ttft_s","query_aware",2.06366922680004,NA,NA,NA,0.7,0,32,8
"202604162109_0416_suffix_curve_musique_b.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162109_0416_suffix_curve_musique_b.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_b",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_ttft_s","full_prefill",1.40723126407999,NA,NA,NA,0.7,0,32,8
"202604162109_0416_suffix_curve_musique_b.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162109_0416_suffix_curve_musique_b.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_b",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_total_s","full_reuse",1.24643174463999,NA,NA,NA,0.7,0,32,8
"202604162109_0416_suffix_curve_musique_b.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162109_0416_suffix_curve_musique_b.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_b",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_total_s","kv_diff",NA,NA,NA,NA,0.7,0,32,8
"202604162109_0416_suffix_curve_musique_b.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162109_0416_suffix_curve_musique_b.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_b",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_total_s","query_aware",2.89444296916005,NA,NA,NA,0.7,0,32,8
"202604162109_0416_suffix_curve_musique_b.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162109_0416_suffix_curve_musique_b.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_b",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_total_s","full_prefill",1.60172463976,NA,NA,NA,0.7,0,32,8
"202604162109_0416_suffix_curve_musique_b.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162109_0416_suffix_curve_musique_b.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_b",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_f1","full_reuse",0.239554239877769,NA,NA,NA,0.7,0,32,8
"202604162109_0416_suffix_curve_musique_b.output","/Users/doppler/Documents/Github/CacheBlend/outputs/0416_sum/202604162109_0416_suffix_curve_musique_b.output","0416_sum","example/blend_suffix_curve.py","musique","0416_suffix_curve_musique_b",TRUE,"suffix_only",FALSE,"native","musique|count=50|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",1,TRUE,50,0.7,0,"avg_f1","kv_diff",NA,NA,NA,NA,0.7,0,32,8
