"source_file","source_path","summary_order","script","dataset","model","is_curve_summary","qaw_ratio","suffix_len","sample_count","full_reuse_f1","query_aware_f1","full_prefill_f1","full_reuse_total_s","query_aware_total_s","full_prefill_total_s","full_reuse_ttft_s","query_aware_ttft_s","full_prefill_ttft_s","qaw_true_recompute_count","started_at","ended_at","dataset_label","dataset_score_label","model_label","f1_retention_vs_prefill","f1_delta_vs_prefill","f1_delta_vs_reuse","speedup_vs_prefill","latency_ratio_vs_prefill","latency_overhead_pct","ttft_ratio_vs_prefill","balanced_score"
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",1,"example/blend_curve.py","musique","Yi-6B",TRUE,0,0,50,0.220487394957983,0.220487394957983,0.242887573211103,0.526255339559975,0.519767390319939,1.51607849894001,0.306399438039989,0.303604226920033,1.30424811893996,0,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.907775527759707,-0.0224001782531195,0,2.91684035431079,0.342836726913115,-65.7163273086885,0.232781034920557,1.11505409304381
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",2,"example/blend_curve.py","musique","Yi-6B",TRUE,0.05,0,50,0.220487394957983,0.123201680672269,0.242887573211103,0.526255339559975,0.582073996919989,1.51607849894001,0.306399438039989,0.398200008120002,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.507237480466692,-0.119685892538834,-0.0972857142857143,2.60461471730784,0.383933943609752,-61.6066056390248,0.305310011444481,0.85470436230335
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",3,"example/blend_curve.py","musique","Yi-6B",TRUE,0.1,0,50,0.220487394957983,0.129172748819808,0.242887573211103,0.526255339559975,0.632089690019984,1.51607849894001,0.306399438039989,0.435202344299996,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.531821151292655,-0.113714824391295,-0.0913146461381755,2.39851799970361,0.416924117360626,-58.3075882639374,0.333680637894047,0.870683748340226
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",4,"example/blend_curve.py","musique","Yi-6B",TRUE,0.15,0,50,0.220487394957983,0.136581453634085,0.242887573211103,0.526255339559975,0.731408946820047,1.51607849894001,0.306399438039989,0.515512170620041,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.562323760859421,-0.106306119577017,-0.083905941323898,2.0728191875851,0.482434746836279,-51.7565253163721,0.39525621170842,0.890510444558624
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",5,"example/blend_curve.py","musique","Yi-6B",TRUE,0.2,0,50,0.220487394957983,0.108853383458647,0.242887573211103,0.526255339559975,0.755418027700052,1.51607849894001,0.306399438039989,0.553621286699999,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.448163658681863,-0.134034189752456,-0.111634011499337,2.00693979141041,0.498271051418655,-50.1728948581345,0.424475434283134,0.816306378143211
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",6,"example/blend_curve.py","musique","Yi-6B",TRUE,0.25,0,50,0.220487394957983,0.124261904761905,0.242887573211103,0.526255339559975,0.824838543200076,1.51607849894001,0.306399438039989,0.620535413040016,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.511602562119982,-0.118625668449198,-0.0962254901960784,1.83803061997827,0.544060577190942,-45.5939422809058,0.475780186322494,0.857541665377988
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",7,"example/blend_curve.py","musique","Yi-6B",TRUE,0.3,0,50,0.220487394957983,0.135261904761905,0.242887573211103,0.526255339559975,0.859840423540045,1.51607849894001,0.306399438039989,0.669331776219988,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.556891005059133,-0.107625668449198,-0.0852254901960784,1.76320914606244,0.567147693302964,-43.2852306697036,0.513193591388113,0.886979153288437
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",8,"example/blend_curve.py","musique","Yi-6B",TRUE,0.35,0,50,0.220487394957983,0.193035014005602,0.242887573211103,0.526255339559975,0.938578854599964,1.51607849894001,0.306399438039989,0.735742428479989,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.794750474277366,-0.0498525592055004,-0.027452380952381,1.61529155649493,0.619083283125636,-38.0916716874364,0.564112317124115,1.04158780828029
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",9,"example/blend_curve.py","musique","Yi-6B",TRUE,0.4,0,50,0.220487394957983,0.131690476190476,0.242887573211103,0.526255339559975,0.994002286359919,1.51607849894001,0.306399438039989,0.78890228647997,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.542186965143824,-0.111197097020626,-0.088796918767507,1.52522636994323,0.655640382114049,-34.4359617885951,0.604871323963387,0.877421527343486
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",10,"example/blend_curve.py","musique","Yi-6B",TRUE,0.45,0,50,0.220487394957983,0.184923902894491,0.242887573211103,0.526255339559975,1.0619923402401,1.51607849894001,0.306399438039989,0.854927059480033,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.761355965847486,-0.0579636703166115,-0.035563492063492,1.42757950457273,0.700486380476087,-29.9513619523913,0.655494186317005,0.994534204401323
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",11,"example/blend_curve.py","musique","Yi-6B",TRUE,0.5,0,50,0.220487394957983,0.142609949670925,0.242887573211103,0.526255339559975,1.09778539863999,1.51607849894001,0.306399438039989,0.916854397520001,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.587143869838815,-0.100277623540177,-0.0778774452870579,1.38103357980369,0.724095354829929,-27.5904645170071,0.702975441716706,0.865005268326521
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",12,"example/blend_curve.py","musique","Yi-6B",TRUE,0.55,0,50,0.220487394957983,0.207793650793651,0.242887573211103,0.526255339559975,1.162031663,1.51607849894001,0.306399438039989,0.979121291620013,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.855513717916929,-0.0350939224174519,-0.0126937441643324,1.30467916427163,0.766471962904595,-23.3528037095405,0.750717043330531,1.01272162414107
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",13,"example/blend_curve.py","musique","Yi-6B",TRUE,0.6,0,50,0.220487394957983,0.2368197945845,0.242887573211103,0.526255339559975,1.21292842639994,1.51607849894001,0.306399438039989,1.04118502149997,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.975018159445611,-0.00606777862660218,0.0163323996265173,1.24993236694092,0.800043287499942,-19.9956712500058,0.798302873801499,1.07123813206897
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",14,"example/blend_curve.py","musique","Yi-6B",TRUE,0.65,0,50,0.220487394957983,0.247187250657839,0.242887573211103,0.526255339559975,1.30995274434008,1.51607849894001,0.306399438039989,1.11260498644004,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",1.01770233606393,0.00429967744673623,0.0266998556998557,1.15735358049406,0.864040183444299,-13.5959816555701,0.853062366188666,1.06658027161448
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",15,"example/blend_curve.py","musique","Yi-6B",TRUE,0.7,0,50,0.220487394957983,0.255002944767651,0.242887573211103,0.526255339559975,1.37691167826,1.51607849894001,0.306399438039989,1.17503110828002,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",1.04988057394776,0.012115371556548,0.0345155498096675,1.10107171206207,0.908206058738183,-9.17939412618168,0.900926051735491,1.06779747228777
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",16,"example/blend_curve.py","musique","Yi-6B",TRUE,0.75,0,50,0.220487394957983,0.268693972693973,0.242887573211103,0.526255339559975,1.41709841895994,1.51607849894001,0.306399438039989,1.23785696549987,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",1.10624833185863,0.02580639948287,0.0482065777359895,1.06984700473571,0.934713090351674,-6.52869096483255,0.949096224502091,1.09350786736561
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",17,"example/blend_curve.py","musique","Yi-6B",TRUE,0.8,0,50,0.220487394957983,0.254857142857143,0.242887573211103,0.526255339559975,1.47467255105994,1.51607849894001,0.306399438039989,1.29570668654005,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",1.04928028835644,0.0119695696460403,0.0343697478991597,1.0280780623809,0.972688783655321,-2.73112163446788,0.993451067878979,1.04185950926501
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",18,"example/blend_curve.py","musique","Yi-6B",TRUE,0.85,0,50,0.220487394957983,0.235056166056166,0.242887573211103,0.526255339559975,1.54712092106001,1.51607849894001,0.306399438039989,1.36675372674001,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.967757069448217,-0.0078314071549366,0.0145687710981829,0.979935361420399,1.0204754715153,2.04754715153022,1.04792462944156,0.972019471638481
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",19,"example/blend_curve.py","musique","Yi-6B",TRUE,0.9,0,50,0.220487394957983,0.280420168067227,0.242887573211103,0.526255339559975,1.64120910918002,1.51607849894001,0.306399438039989,1.43885126285997,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",1.15452661640908,0.0375325948561242,0.0599327731092437,0.923757058414982,1.08253570664547,8.2535706645467,1.10320363277918,1.07375727111115
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",20,"example/blend_curve.py","musique","Yi-6B",TRUE,0.95,0,50,0.220487394957983,0.213134453781513,0.242887573211103,0.526255339559975,1.69658212222006,1.51607849894001,0.306399438039989,1.50922406197993,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",0.877502504404659,-0.02975311942959,-0.00735294117647059,0.893607494199068,1.11905954962507,11.9059549625074,1.15716023666307,0.883139250832702
"202604212001_musique_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212001_musique_curve.output",21,"example/blend_curve.py","musique","Yi-6B",TRUE,1,0,50,0.220487394957983,0.259106060606061,0.242887573211103,0.526255339559975,1.76529342126003,1.51607849894001,0.306399438039989,1.58077565004007,1.30424811893996,50,"2026-04-21 20:01:47","2026-04-21 20:26:39","Musique","Musique (F1)","Yi-6B",1.06677364008599,0.016218487394958,0.0386186656480774,0.858825213237276,1.16438127873607,16.4381278736073,1.21202064782341,0.993991690688941
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",1,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0,0,50,0.249157264304323,0.249157264304323,0.283065444359562,0.524185014640061,0.51473309879997,1.58561547196003,0.311963254400052,0.306713988499869,1.36329644853993,0,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.880210810853453,-0.0339081800552389,0,3.0804614579025,0.324626687808295,-67.5373312191705,0.224979672490422,1.09713702705474
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",2,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.05,0,50,0.249157264304323,0.202939393939394,0.283065444359562,0.524185014640061,0.60346555750004,1.58561547196003,0.311963254400052,0.402846099479975,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.716934539284885,-0.0801260504201681,-0.0462178703649292,2.62751610635197,0.3805875813977,-61.94124186023,0.295494131090429,0.991007450535175
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",3,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.1,0,50,0.249157264304323,0.20425974025974,0.283065444359562,0.524185014640061,0.65043772651994,1.58561547196003,0.311963254400052,0.454757808879785,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.721598995320251,-0.0788057040998217,-0.0448975240445828,2.4377667643044,0.410211515983705,-58.9788484016295,0.333572209747061,0.994039346958163
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",4,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.15,0,50,0.249157264304323,0.224666666666667,0.283065444359562,0.524185014640061,0.704837067199915,1.58561547196003,0.311963254400052,0.52109458649993,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.793691604338979,-0.0583987776928953,-0.0244905976376565,2.24961987067331,0.444519544406718,-55.5480455593282,0.382231309307682,1.04089954282034
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",5,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.2,0,50,0.249157264304323,0.238076923076923,0.283065444359562,0.524185014640061,0.763060156639949,1.58561547196003,0.311963254400052,0.575153626319952,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.841066713796784,-0.0449885212826389,-0.0110803412274,2.07796915900066,0.481239096195692,-51.8760903804308,0.421884489566398,1.07169336396791
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",6,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.25,0,50,0.249157264304323,0.257189477189477,0.283065444359562,0.524185014640061,0.837888981460164,1.58561547196003,0.311963254400052,0.63691991906011,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.908586626571006,-0.0258759671700848,0.0080322128851541,1.89239327290928,0.528431385968014,-47.1568614031986,0.467191064527632,1.11558130727115
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",7,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.3,0,50,0.249157264304323,0.221199502252134,0.283065444359562,0.524185014640061,0.892139765859938,1.58561547196003,0.311963254400052,0.689792636939765,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.781442972499168,-0.0618659421074281,-0.0279577620521893,1.77731733595761,0.562645724412071,-43.7354275587929,0.505974058451133,1.03293793212446
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",8,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.35,0,50,0.249157264304323,0.215824397824398,0.283065444359562,0.524185014640061,0.959912969259894,1.58561547196003,0.311963254400052,0.759020382120016,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.762454061860862,-0.0672410465351642,-0.0333328664799253,1.65183253350828,0.605388245911423,-39.4611754088577,0.556753729486286,1.02059514020956
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",9,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.4,0,50,0.249157264304323,0.234699627857523,0.283065444359562,0.524185014640061,1.02186688015989,1.58561547196003,0.311963254400052,0.818903653119924,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.82913556753115,-0.0483658165020394,-0.0144576364468005,1.55168496283188,0.644460714612431,-35.5539285387568,0.600679077538092,1.06393811889525
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",10,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.45,0,50,0.249157264304323,0.260616377774272,0.283065444359562,0.524185014640061,1.0971655479,1.58561547196003,0.311963254400052,0.884629892099983,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.920693016287874,-0.0224490665852895,0.0114591134699494,1.4451925463709,0.691949320186542,-30.8050679813458,0.648890337129102,1.10426785181693
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",11,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.5,0,50,0.249157264304323,0.264252741410636,0.283065444359562,0.524185014640061,1.16255060316,1.58561547196003,0.311963254400052,0.948752579079992,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.933539387008224,-0.0188127029489258,0.015095477106313,1.36391092796311,0.733185708463688,-26.6814291536312,0.695925365386296,1.08416942634243
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",12,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.55,0,50,0.249157264304323,0.250631251789146,0.283065444359562,0.524185014640061,1.24193666768009,1.58561547196003,0.311963254400052,1.0126558939401,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.885418043011933,-0.0324341925704155,0.00147398748482336,1.27672812408536,0.78325211228224,-21.674788771776,0.742799480644608,1.02237657138763
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",13,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.6,0,50,0.249157264304323,0.271775649471302,0.283065444359562,0.524185014640061,1.32105289817997,1.58561547196003,0.311963254400052,1.08592899903988,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.96011595511489,-0.0112897948882604,0.0226183851669785,1.20026644969672,0.83314833989793,-16.685166010207,0.79654648862534,1.04416862821853
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",14,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.65,0,50,0.249157264304323,0.248411699411699,0.283065444359562,0.524185014640061,1.37166004055984,1.58561547196003,0.311963254400052,1.15206075879991,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.877576915026605,-0.0346537449478626,-0.000745564892623701,1.15598284201154,0.865064742881378,-13.4935257118622,0.845055204268849,0.975018989471333
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",15,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.7,0,50,0.249157264304323,0.268724754777386,0.283065444359562,0.524185014640061,1.44029612737992,1.58561547196003,0.311963254400052,1.22302436928007,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.949337900941524,-0.0143406895821757,0.0195674904730632,1.10089546296598,0.9083514590076,-9.16485409923997,0.897108160583785,1.00238304765009
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",16,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.75,0,50,0.249157264304323,0.27221681826945,0.283065444359562,0.524185014640061,1.49883392592003,1.58561547196003,0.311963254400052,1.28177256028008,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.961674495045988,-0.0108486260901121,0.0230595539651268,1.05789937399951,0.945269488362946,-5.47305116370543,0.940200909092689,0.995353202679721
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",17,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.8,0,50,0.249157264304323,0.276247121299753,0.283065444359562,0.524185014640061,1.56272836077997,1.58561547196003,0.311963254400052,1.34705445641999,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.975912555927709,-0.00681832305980912,0.0270898569954298,1.01464561068607,0.985565787175518,-1.44342128244817,0.988086236022008,0.989469125093135
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",18,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.85,0,50,0.249157264304323,0.253693861693862,0.283065444359562,0.524185014640061,1.64836842844006,1.58561547196003,0.311963254400052,1.42900033467999,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.896237484119075,-0.0293715826657003,0.0045365973895386,0.961930260615692,1.03957640272169,3.95764027216916,1.04819486342125,0.919229955892891
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",19,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.9,0,50,0.249157264304323,0.307217671217671,0.283065444359562,0.524185014640061,1.70632565418024,1.58561547196003,0.311963254400052,1.49734329246026,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",1.08532382648385,0.0241522268581092,0.0580604069133481,0.929257242353189,1.07612828226947,7.61282822694684,1.0983255285847,1.03070052203812
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",20,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,0.95,0,50,0.249157264304323,0.260177339000868,0.283065444359562,0.524185014640061,1.77144685851996,1.58561547196003,0.311963254400052,1.57278843635995,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.919142001205841,-0.0228881053586936,0.0110200746965453,0.895096267965277,1.11719826770498,11.719826770498,1.15366576216375,0.910725994571643
"202604212028_wikimqa_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212028_wikimqa_curve.output",21,"example/blend_curve.py","wikimqa","Yi-6B",TRUE,1,0,50,0.249157264304323,0.279372016872017,0.283065444359562,0.524185014640061,1.84826687208,1.58561547196003,0.311963254400052,1.64361621857994,1.36329644853993,50,"2026-04-21 20:28:46","2026-04-21 20:54:49","2WikiMQA","2WikiMQA (F1)","Yi-6B",0.986952036848223,-0.00369342748754509,0.0302147525676938,0.857893140818786,1.16564634034209,16.5646340342091,1.20561908625246,0.94178142323792
"202604212120_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212120_samsum_curve.output",1,"example/blend_curve.py","samsum","Yi-6B",TRUE,0,0,20,0.0706709028004795,0.0706709028004795,0.207778313821079,1.78383609699986,1.78218000425013,4.1292556733998,1.26643296865004,1.26255952730007,2.67332587099991,0,"2026-04-21 21:20:06","2026-04-21 21:51:03","SAMSum","SAMSum (Rouge-L)","Yi-6B",0.340126462193429,-0.137107411020599,0,2.31696891646881,0.431598366681611,-56.8401633318389,0.472280443247211,0.746082200425729
"202604212120_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212120_samsum_curve.output",2,"example/blend_curve.py","samsum","Yi-6B",TRUE,0.05,0,20,0.0706709028004795,0.0471784791943854,0.207778313821079,1.78383609699986,2.40697090219965,4.1292556733998,1.26643296865004,1.38880743799973,2.67332587099991,20,"2026-04-21 21:20:06","2026-04-21 21:51:03","SAMSum","SAMSum (Rouge-L)","Yi-6B",0.227061613537838,-0.160599834626693,-0.0234924236060941,1.71554033728709,0.582906725225343,-41.7093274774657,0.519505479322756,0.672590048799595
"202604212120_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212120_samsum_curve.output",3,"example/blend_curve.py","samsum","Yi-6B",TRUE,0.1,0,20,0.0706709028004795,0.0493916626009649,0.207778313821079,1.78383609699986,2.35023587240003,4.1292556733998,1.26643296865004,1.48486826840026,2.67332587099991,20,"2026-04-21 21:20:06","2026-04-21 21:51:03","SAMSum","SAMSum (Rouge-L)","Yi-6B",0.23771327090226,-0.158386651220114,-0.0212792401995145,1.75695372617348,0.569166953632825,-43.0833046367175,0.555438558579046,0.679513626086469
"202604212120_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212120_samsum_curve.output",4,"example/blend_curve.py","samsum","Yi-6B",TRUE,0.15,0,20,0.0706709028004795,0.084137575031192,0.207778313821079,1.78383609699986,2.5481303574501,4.1292556733998,1.26643296865004,1.58183827695011,2.67332587099991,20,"2026-04-21 21:20:06","2026-04-21 21:51:03","SAMSum","SAMSum (Rouge-L)","Yi-6B",0.404939155987397,-0.123640738789886,0.0134666722307126,1.62050409286436,0.617091931086967,-38.2908068913033,0.591711730361722,0.788210451391808
"202604212120_samsum_curve.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604212120_samsum_curve.output",5,"example/blend_curve.py","samsum","Yi-6B",TRUE,0.2,0,20,0.0706709028004795,0.114061132561133,0.207778313821079,1.78383609699986,2.74270119114972,4.1292556733998,1.26643296865004,1.71968820769971,2.67332587099991,20,"2026-04-21 21:20:06","2026-04-21 21:51:03","SAMSum","SAMSum (Rouge-L)","Yi-6B",0.54895590624223,-0.093717181259946,0.0433902297606531,1.50554339886689,0.6642120052817,-33.57879947183,0.643276686301058,0.881821339057449
