"source_file","source_path","script","dataset","model","qaw_ratio","sample_idx","chunk_num","method_key","method","f1","total_s","ttft_s","recomputed_tokens","true_recompute","dataset_label","dataset_score_label","model_label","qaw_ratio_label"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,45,10,"query_aware","Query-Aware",0.352941176470588,1.16518780300021,0.973176049000358,3576,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,45,10,"full_prefill","Full Prefill",0.125,1.42834588300002,1.26199960399981,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,46,10,"full_reuse","Full Reuse",0.25,0.485286947000077,0.290970844000185,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,46,10,"query_aware","Query-Aware",0.25,1.19415062900043,1.01828929200019,3685,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,46,10,"full_prefill","Full Prefill",0.25,1.44624363500043,1.28126774700013,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,47,10,"full_reuse","Full Reuse",0.25,0.480787035000048,0.286739810000199,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,47,10,"query_aware","Query-Aware",0.470588235294118,1.21518911500016,1.02063828400014,3726,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,47,10,"full_prefill","Full Prefill",0.25,1.47148717299979,1.30604950499992,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,48,10,"full_reuse","Full Reuse",0,0.434436708999783,0.297626486999889,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,48,10,"query_aware","Query-Aware",0,1.16942033900023,1.02992439199988,3695,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,48,10,"full_prefill","Full Prefill",0,1.42242130700015,1.2821852789998,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,49,10,"full_reuse","Full Reuse",0,0.510960477000026,0.287932231000013,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,49,10,"query_aware","Query-Aware",0,1.11674216099982,1.01579381099964,3640,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,49,10,"full_prefill","Full Prefill",0,1.37927897000009,1.27593888500041,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,50,10,"full_reuse","Full Reuse",0,0.444665798999722,0.30177731699996,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,50,10,"query_aware","Query-Aware",0,1.19529228200008,1.05990628000018,3825,TRUE,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211904_musique.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211904_musique.output","example/blend_musique.py","musique","Yi-6B",0.6,50,10,"full_prefill","Full Prefill",0,1.47079462500005,1.32609856499994,NA,NA,"Musique","Musique (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,1,10,"full_reuse","Full Reuse",0,0.453432557000269,0.293499842000074,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,1,10,"query_aware","Query-Aware",0,1.36135359299988,1.25112376700008,4348,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,1,10,"full_prefill","Full Prefill",0,1.66781594899976,1.52367769700004,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,2,10,"full_reuse","Full Reuse",0,0.482518919000086,0.286779806999675,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,2,10,"query_aware","Query-Aware",0,1.21614464699996,1.05106356200031,3799,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,2,10,"full_prefill","Full Prefill",0,1.68751442999974,1.30154064699991,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,3,10,"full_reuse","Full Reuse",0,0.529205137999725,0.293422346999705,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,3,10,"query_aware","Query-Aware",0,1.33531031999973,1.1013674349997,4096,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,3,10,"full_prefill","Full Prefill",0,1.71461874599981,1.41611654400003,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,4,10,"full_reuse","Full Reuse",1,0.364454654999918,0.292054849999658,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,4,10,"query_aware","Query-Aware",1,1.09267766599987,1.02089231799982,3740,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,4,10,"full_prefill","Full Prefill",1,1.36119150800005,1.28832834100012,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,5,10,"full_reuse","Full Reuse",0.285714285714286,0.533740751000096,0.29517013099985,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,5,10,"query_aware","Query-Aware",0,1.34558586899993,1.13816799200004,4258,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,5,10,"full_prefill","Full Prefill",0.333333333333333,1.71530217999998,1.50753542999973,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,6,10,"full_reuse","Full Reuse",0,0.397710242000358,0.293717478000417,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,6,10,"query_aware","Query-Aware",0.25,1.84899281400021,1.08293093100019,3963,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,6,10,"full_prefill","Full Prefill",0,1.69997384999988,1.3881409139999,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,7,10,"full_reuse","Full Reuse",0.235294117647059,0.802957089999836,0.343234464000034,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,7,10,"query_aware","Query-Aware",0.181818181818182,1.37813790300015,1.14438638599995,4027,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,7,10,"full_prefill","Full Prefill",0,1.65278651800008,1.41629440400038,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,8,10,"full_reuse","Full Reuse",0,0.487175501000365,0.334522660000403,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,8,10,"query_aware","Query-Aware",0,1.15472216799981,1.02348218299994,3551,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,8,10,"full_prefill","Full Prefill",0,1.35754313300004,1.22726554700012,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,9,10,"full_reuse","Full Reuse",0.2,0.57647331599992,0.287176138000177,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,9,10,"query_aware","Query-Aware",0,1.26435878699976,1.03752597099992,3820,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,9,10,"full_prefill","Full Prefill",0,1.63487040699965,1.31264024199982,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,10,10,"full_reuse","Full Reuse",0,0.58085223299986,0.286517054999877,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,10,10,"query_aware","Query-Aware",0,1.26018662699971,1.06084838299967,3814,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,10,10,"full_prefill","Full Prefill",0,1.60775833400021,1.31423334400006,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,11,10,"full_reuse","Full Reuse",1,0.544295828000031,0.285252500000297,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,11,10,"query_aware","Query-Aware",0,1.2726126790003,1.07587552500036,3873,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,11,10,"full_prefill","Full Prefill",0,1.57625148300031,1.37742169300009,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,12,10,"full_reuse","Full Reuse",0.333333333333333,0.545659575000172,0.30771527700017,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,12,10,"query_aware","Query-Aware",0.153846153846154,1.29850517400018,1.09139653900002,3881,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,12,10,"full_prefill","Full Prefill",0.153846153846154,1.60233788599999,1.37929613400001,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,13,10,"full_reuse","Full Reuse",0.25,0.465593457000068,0.296128799000144,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,13,10,"query_aware","Query-Aware",0,1.13365691799982,1.02759062099994,3733,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,13,10,"full_prefill","Full Prefill",0,1.43588712300016,1.29531541000006,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,14,10,"full_reuse","Full Reuse",0.363636363636364,0.51418399899967,0.30364491399996,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,14,10,"query_aware","Query-Aware",0.181818181818182,1.31240169700004,1.10938730899989,4018,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,14,10,"full_prefill","Full Prefill",0.181818181818182,1.605629271,1.40032076299985,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,15,10,"full_reuse","Full Reuse",0,0.394940422000218,0.290889167999921,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,15,10,"query_aware","Query-Aware",0,1.09822815999996,1.02512123499992,3733,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,15,10,"full_prefill","Full Prefill",0,1.40874648699992,1.30054594600006,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,16,10,"full_reuse","Full Reuse",0,0.525877170000058,0.294273198000155,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,16,10,"query_aware","Query-Aware",0,1.23543118799989,1.09920849199989,3972,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,16,10,"full_prefill","Full Prefill",0,1.56953008799974,1.40028425699984,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,17,10,"full_reuse","Full Reuse",0,0.542966681000053,0.283599303999836,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,17,10,"query_aware","Query-Aware",0,1.29959830300004,1.04061280400038,3825,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,17,10,"full_prefill","Full Prefill",0,1.59782933999986,1.32137697400003,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,18,10,"full_reuse","Full Reuse",0,0.444655650000186,0.305574112000158,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,18,10,"query_aware","Query-Aware",1,1.11741665999989,1.04312672600008,3771,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,18,10,"full_prefill","Full Prefill",1,1.3835653000001,1.30752675899976,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,19,10,"full_reuse","Full Reuse",1,0.419658822000201,0.341045901000143,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,19,10,"query_aware","Query-Aware",1,1.09508093199975,1.01958605800019,3456,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,19,10,"full_prefill","Full Prefill",1,1.26207947100011,1.18435024100017,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,20,10,"full_reuse","Full Reuse",0,0.421134248000271,0.28821591499991,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,20,10,"query_aware","Query-Aware",0,2.0483206670001,1.01854507600001,3728,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,20,10,"full_prefill","Full Prefill",0,1.64859597800023,1.30012558599992,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,21,10,"full_reuse","Full Reuse",0,0.387671284000135,0.286146779999854,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,21,10,"query_aware","Query-Aware",0,1.15121570000019,1.01851286900001,3696,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,21,10,"full_prefill","Full Prefill",0,1.44859490999988,1.27867012099978,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,22,10,"full_reuse","Full Reuse",0,0.478880198000297,0.284327368000049,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,22,10,"query_aware","Query-Aware",0,1.34195910100016,1.02204131799999,3771,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,22,10,"full_prefill","Full Prefill",0.142857142857143,1.53495928799975,1.30669820000003,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,23,10,"full_reuse","Full Reuse",1,0.488653653999791,0.290885106999667,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,23,10,"query_aware","Query-Aware",1,1.28313613199998,1.08507581799995,3874,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,23,10,"full_prefill","Full Prefill",1,1.585467247,1.38612956199995,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,24,10,"full_reuse","Full Reuse",1,0.523504313000103,0.289819798000281,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,24,10,"query_aware","Query-Aware",1,1.30901308800003,1.10647126000003,4069,TRUE,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
"202604211911_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/202604211911_wikimqa.output","example/blend_wikimqa.py","wikimqa","Yi-6B",0.6,24,10,"full_prefill","Full Prefill",1,1.63776182699985,1.43452766000019,NA,NA,"2WikiMQA","2WikiMQA (F1)","Yi-6B","0.60"
