"source_file","source_path","source_bucket","script","dataset","file_label","is_curve","baseline_only","baseline_mode","baseline_group_key","sample_idx","method","ttft_s","total_s","recomputed_tokens","f1","rouge_l","true_recompute","method_group","baseline_source_file","metric_source"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,"kv_diff",0.0550142520005465,0.46198910000021,0,0,NA,NA,"kv_diff",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",2,"query_aware",0.0553294889978133,0.448910995997721,0,0,NA,NA,"query_aware",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",3,"full_reuse",1.17506198499905,1.47803306599963,NA,0,NA,NA,"full_reuse",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",3,"full_prefill",1.47355088699987,1.77733745099977,NA,0,NA,NA,"full_prefill",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",3,"kv_diff",0.0576877540006535,0.368320634999691,0,0,NA,NA,"kv_diff",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",3,"query_aware",0.0575650680002582,0.362587551000615,0,0,NA,NA,"query_aware",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",4,"full_reuse",1.02222186499785,1.09512332799932,NA,1,NA,NA,"full_reuse",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",4,"full_prefill",1.33937264599808,1.41362882799876,NA,1,NA,NA,"full_prefill",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",4,"kv_diff",0.0547999259979406,0.131014130998665,0,1,NA,NA,"kv_diff",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",4,"query_aware",0.0547472610014665,0.12816486200245,0,1,NA,NA,"query_aware",NA,"native"
